Order ID,Product ID,Customer ID,Sales,Profit,Quantity,Discount,TimeID
IN-2015-KD1649527-42175,FUR-BO-3627,KD-1649527,2063,123,5,0,246
HU-2015-EH412557-42300,OFF-ST-5702,EH-412557,1269,558,6,0,247
IN-2012-KB1660058-41136,FUR-BO-3639,KB-1660058,3274,261,9,0,150
MX-2015-CS1246093-42259,TEC-PH-5841,CS-1246093,848,110,2,0,206
CA-2015-AS10090140-42096,OFF-ST-4516,AS-100901402,94,23,6,0,248
ES-2015-MG1769564-42018,TEC-CO-6012,MG-1769564,2847,711,8,0,34
ID-2015-VF21715102-42321,FUR-CH-5380,VF-21715102,1725,-483,5,0.25,249
ID-2014-AM1070559-41803,TEC-CO-4568,AM-1070559,1479,-63,6,0.07,250
CA-2015-AS10090140-42264,FUR-FU-4050,AS-100901406,22,2,3,0.2,144
IN-2015-BP11290113-42269,TEC-CO-4588,BP-11290113,1282,12,9,0,251
AO-2012-HZ49504-40916,FUR-BO-4850,HZ-49504,2478,49,6,0,252
CA-2012-AS10090140-41173,FUR-FU-3844,AS-100901406,97,35,3,0,225
IN-2014-EM1382566-41850,TEC-CO-4578,EM-1382566,959,460,3,0,253
US-2015-AS10090140-42341,OFF-AR-5285,AS-100901408,34,10,3,0,151
IN-2015-BS1180059-42124,OFF-AP-4504,BS-1180059,4135,847,10,0.17,254
MX-2012-DV1346539-41179,FUR-BO-5951,DV-1346539,2325,511,8,0,255
IN-2015-MB173057-42179,FUR-BO-5948,MB-173057,5486,2316,14,0.1,256
IT-2012-PC19000120-41004,OFF-ST-5700,PC-19000120,1523,-50,8,0.1,257
IT-2015-CA1231045-42223,TEC-PH-5355,CA-1231045,1625,-76,3,0.15,258
CA-2015-AS10090140-42096,OFF-FA-6129,AS-100901402,28,13,5,0,248
ES-2015-MB1808545-42049,OFF-ST-6261,MB-1808545,734,130,4,0.1,259
CA-2012-AS10090140-41266,OFF-AP-3367,AS-100901404,13,3,1,0,260
RO-2013-DB3660107-41503,FUR-CH-5456,DB-3660107,1391,69,8,0,261
CA-2013-AS10090140-41587,OFF-EN-2848,AS-100901402,26,12,3,0,226
MX-2013-BG1174018-41493,OFF-AP-4960,BG-1174018,2461,566,7,0,262
CA-2014-AS10090140-41812,OFF-BI-6094,AS-100901406,36,12,5,0.2,228
CA-2014-AS10090140-41762,OFF-ST-3078,AS-100901402,18,-3,3,0.2,263
IN-2013-KB1631578-41495,TEC-MA-5005,KB-1631578,1226,612,7,0,264
ID-2014-PK190757-41691,FUR-TA-3359,PK-190757,1809,-258,5,0.3,265
ID-2013-CS121757-41473,TEC-AC-3402,CS-121757,1863,393,8,0.1,266
CA-2014-AS10090140-41894,OFF-LA-6021,AS-100901402,6,2,2,0.2,267
ES-2015-AF1088545-42103,OFF-ST-6049,AF-1088545,1244,-13,7,0.1,126
ES-2013-SJ2050045-41443,FUR-TA-3343,SJ-2050045,2364,-218,4,0.35,268
ES-2014-DM1295545-42004,TEC-CO-4590,DM-1295545,1946,114,6,0.15,269
CA-2014-AS10090140-41762,OFF-ST-6158,AS-100901402,12,-3,3,0.2,263
IT-2013-CC1261048-41289,OFF-AP-4497,CC-1261048,2283,0,9,0.1,270
CG-2013-BW106533-41437,TEC-PH-5840,BW-106533,2549,1172,4,0,271
IN-2015-BE114557-42080,TEC-CO-4568,BE-114557,3299,366,14,0.1,136
ES-2013-TG2164014-41591,OFF-AP-3867,TG-2164014,2489,273,9,0,12
CA-2014-AS10090140-41762,OFF-LA-3224,AS-100901402,5,1,2,0.2,263
CA-2015-AS10090140-42264,OFF-BI-3473,AS-100901406,3,-2,2,0.7,144
ES-2015-VM2168545-42140,FUR-BO-5971,VM-2168545,1189,250,9,0.1,67
CA-2013-AS10090140-41587,OFF-BI-3473,AS-100901402,17,7,3,0,226
MX-2015-SC2069539-42360,FUR-CH-4530,SC-2069539,1269,355,4,0,272
ID-2014-SN2056097-41896,TEC-PH-3148,SN-2056097,3499,-3009,11,0.5,273
ID-2014-CD122807-41646,FUR-TA-5059,CD-122807,2993,726,5,0.3,274
ES-2015-CC1210045-42182,TEC-CO-3595,CC-1210045,815,287,3,0.15,275
ES-2013-BG1103544-41468,TEC-MA-5502,BG-1103544,1245,161,4,0,276
IN-2015-CC125507-42046,TEC-CO-3706,CC-125507,1027,182,8,0.1,142
IN-2015-AB101057-42153,TEC-CO-3609,AB-101057,1703,737,5,0.1,277
IN-2015-SV2078559-42110,OFF-ST-6049,SV-2078559,1803,-130,11,0.17,166
ES-2015-HW1493545-42335,FUR-BO-5798,HW-1493545,676,195,5,0.1,196
IN-2012-AS1028558-41221,FUR-CH-5447,AS-1028558,969,348,7,0,61
ES-2015-LD1685545-42265,FUR-BO-3639,LD-1685545,1637,90,5,0.1,47
MX-2015-NS1850528-42059,TEC-CO-6010,NS-1850528,1655,13,7,0.002,278
MX-2014-CM1271582-41885,FUR-CH-5379,CM-1271582,976,232,4,0.2,86
IN-2014-VG2180527-41996,FUR-BO-3641,VG-2180527,731,175,2,0,279
GH-2015-JD606049-42172,OFF-AP-4956,JD-606049,1239,0,4,0,280
ID-2015-MG17680144-42078,FUR-CH-5378,MG-17680144,1680,368,5,0.27,281
IN-2015-CD1228058-42197,FUR-BO-5763,CD-1228058,2190,65,5,0,155
ES-2015-DB13210139-42164,TEC-MA-4206,DB-13210139,935,114,4,0.1,282
ES-2015-CS118608-42292,OFF-ST-4057,CS-118608,1026,441,8,0,283
IN-2015-AF1088558-42222,TEC-PH-3148,AF-1088558,2550,280,4,0,284
ID-2013-BN11470130-41633,TEC-PH-5267,BN-11470130,2667,-417,5,0.17,285
ES-2013-GG1465045-41615,TEC-CO-4792,GG-1465045,1224,-129,4,0.15,286
ES-2014-EM1406548-41775,TEC-PH-3805,EM-1406548,2605,1042,4,0,100
IR-2014-BS166560-41807,OFF-ST-5700,BS-166560,2962,207,14,0,287
IN-2015-AC1045058-42311,FUR-TA-4711,AC-1045058,2664,905,5,0,288
ES-2013-CK1220564-41422,TEC-CO-4592,CK-1220564,1513,741,4,0,289
ES-2014-JD16150139-41868,FUR-BO-4848,JD-16150139,1233,234,3,0,290
UP-2012-CC2550137-41062,FUR-TA-5059,CC-2550137,855,384,1,0,291
IT-2012-MS17830139-41103,TEC-MA-5511,MS-17830139,956,-95,4,0.1,292
CA-2013-AS10090140-41587,OFF-PA-6535,AS-100901402,17,8,3,0,226
ES-2012-GT14710120-41198,FUR-CH-4654,GT-14710120,1838,160,5,0.2,293
IN-2012-CL1270058-41226,TEC-PH-5268,CL-1270058,4498,674,7,0,294
ES-2015-MM1792045-42199,TEC-PH-3805,MM-1792045,1824,-1303,8,0.65,295
MX-2015-CM1216093-42158,FUR-BO-5762,CM-1216093,2344,46,8,0,205
IN-2015-DB1306027-42353,TEC-PH-5263,DB-1306027,2043,756,14,0,296
MZ-2015-JW522087-42183,OFF-ST-5708,JW-522087,856,265,14,0,297
US-2015-BN1147082-42358,OFF-AP-3872,BN-1147082,2509,426,7,0,298
IN-2013-JC157757-41310,FUR-CH-5378,JC-157757,819,191,2,0.1,299
MX-2012-HL1504093-40929,FUR-TA-3764,HL-1504093,2797,0,6,0.2,300
MX-2013-LH1690018-41489,OFF-ST-6046,LH-1690018,1455,261,11,0,118
ID-2015-DV1304559-42304,FUR-BO-5786,DV-1304559,2189,541,6,0.07,301
IN-2013-BT1153058-41331,FUR-TA-3344,BT-1153058,5451,327,6,0,302
IR-2013-BM165060-41436,TEC-PH-5269,BM-165060,1291,296,2,0,303
IN-2012-MG1820558-40962,TEC-CO-4590,MG-1820558,1526,732,4,0,304
CA-2012-AS10090140-41173,OFF-BI-3729,AS-100901406,3,1,1,0.2,225
MX-2014-FC1424528-41840,FUR-CH-5442,FC-1424528,1869,205,6,0,305
MX-2014-TT2122051-41727,FUR-BO-5968,TT-2122051,1815,471,7,0,64
IN-2015-CY1274558-42300,TEC-CO-4578,CY-1274558,959,460,3,0,247
MX-2015-SJ2021582-42179,TEC-PH-3806,SJ-2021582,3045,1035,7,0,256
MX-2014-PB1880593-41942,TEC-PH-3148,PB-1880593,2125,297,5,0,306
CM-2013-BP123022-41621,TEC-AC-5224,BP-123022,976,292,4,0,39
IN-2014-RW1969027-41763,TEC-CO-3688,RW-1969027,1266,265,4,0,307
CA-2012-AS10090140-41173,OFF-AR-3285,AS-100901406,13,5,4,0,225
ZA-2012-DB3360146-41159,FUR-TA-3442,DB-3360146,2134,682,4,0,308
ES-2013-DK1315048-41386,TEC-CO-3709,DK-1315048,4748,844,14,0.1,309
SF-2014-RW9540117-41942,TEC-MA-5502,RW-9540117,1867,242,6,0,306
IN-2012-PS1904527-41014,FUR-CH-5411,PS-1904527,1001,250,6,0,310
CA-2014-AS10090140-41894,OFF-BI-4884,AS-100901402,1,-3,3,0.8,267
CA-2014-AB10105140-41991,OFF-BI-4345,AB-101051402,9892,4946,13,0,48
IN-2015-MO1780066-42308,OFF-AP-3873,MO-1780066,4306,1722,8,0,177
IN-2014-NF1847527-41741,OFF-AP-3573,NF-1847527,899,323,3,0,311
IN-2014-MR1754558-41954,TEC-CO-3683,MR-1754558,763,381,4,0,1
IT-2013-CB1241548-41560,TEC-PH-5355,CB-1241548,2544,1093,4,0,312
ID-2013-LC1705092-41560,FUR-CH-4531,LC-1705092,1136,-189,4,0.4,312
IN-2015-RA1988527-42034,FUR-CH-5380,RA-1988527,2300,91,5,0,313
CG-2013-MG814533-41559,TEC-PH-3805,MG-814533,3908,1563,6,0,314
CA-2015-AB10105140-42161,TEC-PH-5089,AB-101051402,470,52,3,0.2,315
CA-2015-AB10105140-42328,FUR-FU-2871,AB-101051408,821,213,6,0,60
ID-2014-EM1396058-41901,OFF-AP-3580,EM-1396058,2249,224,4,0,316
MX-2013-DJ1342082-41639,OFF-AP-4505,DJ-1342082,2528,176,7,0,317
ES-2015-CD1192045-42367,FUR-TA-5064,CD-1192045,1461,202,5,0.35,318
MX-2014-BO1142582-41958,TEC-PH-3806,BO-1142582,3045,1035,7,0,319
CA-2012-AB10105140-41262,OFF-BI-4827,AB-101051402,1103,496,3,0,320
CA-2015-AB10105140-42143,TEC-PH-2879,AB-101051404,344,38,2,0.2,321
ID-2015-KM16720102-42255,FUR-BO-3626,KM-16720102,2152,198,8,0.35,16
ES-2014-SV2078545-41807,TEC-AC-5136,SV-2078545,1244,447,5,0,287
MX-2012-BG1169582-41250,FUR-CH-5773,BG-1169582,2226,500,9,0.2,322
IN-2015-CS121307-42266,FUR-BO-5761,CS-121307,1586,17,4,0.1,245
US-2014-AB10105140-41908,FUR-TA-3412,AB-101051404,393,-204,3,0.5,73
IZ-2015-BD163561-42045,OFF-AP-4966,BD-163561,3425,1233,6,0,323
ES-2015-RF19345120-42043,OFF-AP-4743,RF-19345120,1136,568,2,0,324
ID-2014-JE1616559-41856,FUR-BO-3642,JE-1616559,677,211,2,0.07,325
IR-2015-MG768060-42109,FUR-BO-3641,MG-768060,731,80,2,0,326
CA-2013-AB10105140-41585,TEC-MA-3700,AB-101051402,287,33,3,0.4,327
IN-2015-CC1247558-42129,TEC-CO-3596,CC-1247558,1272,534,4,0,328
ES-2014-LT1676564-41947,OFF-AP-4732,LT-1676564,1856,909,6,0,329
ES-2015-FH14365120-42165,TEC-PH-3148,FH-14365120,2295,459,4,0.1,162
ES-2013-BF1097545-41517,TEC-PH-5354,BF-1097545,1622,324,3,0.15,330
IN-2014-CJ1201027-41810,TEC-PH-3802,CJ-1201027,1063,361,7,0,331
HU-2015-SH997557-42239,TEC-AC-5226,SH-997557,3449,275,14,0,332
US-2013-SL2015582-41422,FUR-BO-4861,SL-2015582,585,0,3,0.2,289
LI-2015-NC834073-42143,TEC-CO-6009,NC-834073,1429,471,4,0,321
SF-2014-JB5400117-41758,FUR-TA-4712,JB-5400117,1057,158,2,0,333
IN-2014-VG2180527-41996,FUR-BO-3642,VG-2180527,1092,393,3,0,279
MX-2015-TB2125031-42289,FUR-TA-3760,TB-2125031,1483,741,5,0,334
MX-2015-PS1897028-42109,OFF-AP-3872,PS-1897028,1792,304,5,0,326
ES-2015-BB1154548-42336,FUR-BO-5788,BB-1154548,2455,-191,7,0.1,335
GG-2013-SG1047047-41405,TEC-CO-3597,SG-1047047,1900,417,6,0,336
IN-2014-SP20920130-41808,TEC-PH-5839,SP-20920130,3712,849,7,0.17,337
IN-2013-NZ1856558-41398,TEC-CO-3678,NZ-1856558,2372,0,9,0,338
IN-2012-Dp1324027-41223,TEC-PH-5354,Dp-1324027,5725,1602,9,0,339
ES-2015-GZ1447064-42362,FUR-BO-4862,GZ-1447064,2553,842,7,0,239
MX-2015-AH1007582-42139,OFF-AP-4503,AH-1007582,2003,861,6,0,340
PL-2015-CB2025103-42347,TEC-CO-5997,CB-2025103,1188,95,4,0,119
IN-2012-SC200507-41249,TEC-PH-5356,SC-200507,2875,511,5,0.1,341
IT-2014-AM10705125-41892,FUR-CH-4530,AM-10705125,2380,952,5,0,342
AL-2012-SC102302-40970,TEC-MA-6138,SC-102302,1619,258,10,0,343
ID-2013-JS1559559-41275,OFF-AP-4745,JS-1559559,2821,339,6,0.17,344
ID-2013-BS1138059-41577,TEC-CO-6009,BS-1138059,2991,-128,9,0.07,345
IN-2014-TC21295130-41962,OFF-AP-4505,TC-21295130,1798,86,4,0.17,346
RS-2014-JL5130108-41866,TEC-PH-3148,JL-5130108,2544,712,4,0,347
IN-2014-Dp1324066-41798,FUR-CH-4532,Dp-1324066,951,228,2,0,348
IN-2015-NF1838511-42279,TEC-PH-5268,NF-1838511,2575,978,4,0,349
ES-2015-AS10090139-42062,OFF-AP-4745,AS-10090139,1699,84,3,0,350
IN-2014-EL137357-41943,FUR-BO-4861,EL-137357,2634,116,8,0.1,351
IN-2014-FH1427559-41991,FUR-BO-3904,FH-1427559,3707,1554,11,0.07,48
IN-2015-LT1676558-42133,FUR-TA-5057,LT-1676558,4298,300,5,0,352
IN-2015-BN1147027-42189,OFF-AP-4964,BN-1147027,3417,854,6,0,353
ES-2013-BP11230120-41411,OFF-AP-3576,BP-11230120,2080,561,4,0,354
IN-2012-DM1352558-41123,TEC-PH-5813,DM-1352558,840,319,5,0,355
CA-2015-AB10105140-42267,TEC-PH-5625,AB-101051404,471,29,2,0.2,356
CD-2014-SM1032025-41684,OFF-ST-6033,SM-1032025,1288,90,10,0,357
IN-2013-PM191357-41417,FUR-BO-5971,PM-191357,660,44,5,0.1,227
MW-2015-TS1143085-42220,OFF-AP-3874,TS-1143085,3234,970,6,0,358
MX-2014-TS2134018-41956,TEC-PH-3806,TS-2134018,2171,390,5,0,359
IN-2015-AM107057-42047,TEC-AC-4186,AM-107057,2074,276,9,0.1,360
MX-2015-LS1724582-42319,TEC-PH-5355,LS-1724582,849,195,2,0,37
IN-2014-DR129407-41728,FUR-BO-5951,DR-129407,1177,353,3,0.1,361
CA-2013-AB10105140-41585,OFF-ST-4281,AB-101051402,177,-28,2,0.2,327
CA-2015-AB10105140-42267,TEC-AC-6076,AB-101051404,89,4,2,0.2,356
IN-2014-CM1181597-41870,TEC-PH-5841,CM-1181597,2863,-458,9,0.5,362
ES-2015-FG1426045-42153,OFF-AP-3865,FG-1426045,1253,236,5,0.1,277
IR-2013-KN670560-41508,OFF-AP-3579,KN-670560,3369,606,6,0,363
WA-2015-TB1152089-42190,TEC-AC-5224,TB-1152089,1464,439,6,0,364
IT-2013-GM1444091-41347,FUR-BO-3903,GM-1444091,1273,-993,7,0.5,365
CA-2015-AB10523-42139,OFF-AR-6111,AB-10523,29,10,2,0,340
MX-2015-JB1540051-42263,TEC-CO-4592,JB-1540051,1258,375,5,0.002,366
IN-2015-JS1603097-42223,FUR-CH-5775,JS-1603097,2584,290,7,0.2,258
IN-2014-AM10705102-41891,TEC-CO-3707,AM-10705102,1482,68,6,0.35,367
MX-2015-SF2020039-42255,TEC-PH-5355,SF-2020039,1274,293,3,0,16
CA-2013-AB10105140-41585,OFF-ST-4457,AB-101051402,84,-16,2,0.2,327
MX-2013-JF1529531-41564,FUR-CH-5443,JF-1529531,2818,225,9,0,368
ID-2015-KH16510102-42052,FUR-CH-5441,KH-16510102,1046,-111,3,0.25,369
IN-2013-DL1333058-41328,TEC-PH-5840,DL-1333058,3187,541,5,0,370
IN-2013-KN163907-41611,FUR-CH-5378,KN-163907,4099,956,10,0.1,371
IN-2013-SV2093527-41620,OFF-ST-5691,SV-2093527,703,260,5,0,372
IN-2015-MD178607-42171,TEC-CO-3598,MD-178607,2293,509,8,0.1,373
ES-2013-LS1720045-41628,TEC-MA-6138,LS-1720045,1238,14,9,0.15,223
MX-2015-JM1586582-42137,FUR-CH-4656,JM-1586582,1715,300,7,0.2,374
CA-2015-AB10105140-42220,TEC-AC-4936,AB-101051402,39,7,3,0.2,358
IN-2015-CM124457-42315,FUR-CH-4531,CM-124457,2841,852,6,0,104
IT-2014-SS20140104-41800,OFF-AP-4745,SS-20140104,3399,-3059,12,0.5,159
IN-2013-BW1111058-41404,TEC-MA-5014,BW-1111058,1607,482,6,0,375
IN-2014-JE1561058-41895,TEC-PH-5336,JE-1561058,840,260,5,0,376
IN-2014-GH1442527-41845,FUR-BO-3891,GH-1442527,1236,519,3,0,178
IN-2015-JK1609058-42288,OFF-AP-4958,JK-1609058,2488,348,8,0,241
MX-2012-SM2032036-41234,OFF-AP-3570,SM-2032036,1124,252,7,0.2,63
CA-2013-AB10105140-41585,FUR-FU-6235,AB-101051402,64,-84,5,0.6,327
US-2015-GR1456082-42302,FUR-TA-5062,GR-1456082,726,-18,3,0.2,377
CA-2014-AB10105140-41672,OFF-ST-3360,AB-101051406,117,5,2,0,378
MA-2014-DH367577-41926,TEC-MA-6148,DH-367577,1519,653,6,0,379
RS-2012-MM8280108-40953,TEC-CO-3686,MM-8280108,1279,319,4,0,380
IN-2015-SW2027558-42125,FUR-CH-4545,SW-2027558,723,122,5,0,44
IR-2012-PM913560-40978,TEC-PH-5268,PM-913560,642,244,1,0,381
IN-2013-GH144257-41489,FUR-BO-3903,GH-144257,2619,232,8,0.1,118
ID-2013-JM1586597-41628,OFF-AP-4967,JM-1586597,1704,-1023,6,0.5,223
ES-2013-CM1211564-41489,TEC-CO-4765,CM-1211564,1715,583,7,0,118
IN-2013-SC2084527-41445,TEC-PH-5839,SC-2084527,1278,460,2,0,382
MO-2014-GP474086-41678,OFF-AP-4731,GP-474086,1234,246,4,0,383
ES-2012-AF1087014-41179,OFF-AP-4738,AF-1087014,4195,839,8,0,255
IT-2013-TS2150545-41448,FUR-BO-5786,TS-2150545,1765,-98,5,0.1,384
MX-2014-CR1273028-41993,FUR-TA-3420,CR-1273028,1480,333,3,0.2,385
MX-2013-FH1436582-41558,TEC-PH-3148,FH-1436582,2968,89,7,0,89
ID-2012-BM115757-41149,FUR-TA-5071,BM-115757,2301,-953,7,0.3,386
ES-2015-AH100308-42203,FUR-BO-3640,AH-100308,1100,352,3,0,387
IN-2012-AG1049527-41248,TEC-CO-4790,AG-1049527,2518,553,7,0,388
ES-2015-BN11470139-42110,FUR-BO-5778,BN-11470139,996,119,5,0,166
CA-2015-AB10105140-42267,OFF-BI-5614,AB-101051404,18,-13,4,0.7,356
AU-2012-AG6758-41153,FUR-TA-4646,AG-6758,922,341,1,0,389
ES-2014-SW2075545-41852,FUR-BO-4848,SW-2075545,1850,184,5,0.1,238
MX-2015-CS1246093-42259,FUR-BO-5940,CS-1246093,664,6,6,0,206
ES-2015-SK1999045-42222,TEC-AC-5896,SK-1999045,1547,340,6,0,284
IN-2015-MP18175144-42328,OFF-AP-4961,MP-18175144,2190,316,5,0.17,60
MX-2013-AG1090082-41398,OFF-AP-4508,AG-1090082,3242,324,9,0,338
MO-2013-AJ96086-41513,TEC-PH-5842,AJ-96086,2544,1246,4,0,390
UP-2014-MC7275137-41997,TEC-PH-3806,MC-7275137,2605,573,4,0,391
IT-2014-JF15295120-41668,OFF-ST-6033,JF-15295120,1271,-127,11,0.1,74
CA-2015-AB10523-42139,OFF-AR-5912,AB-10523,34,14,2,0,340
SA-2012-MM7260110-41269,TEC-MA-6142,MM-7260110,1207,0,4,0,11
IN-2013-EJ13720113-41608,FUR-BO-3889,EJ-13720113,2051,40,5,0,392
MX-2014-MS1736539-41780,TEC-PH-5355,MS-1736539,2544,992,6,0,393
CA-2013-AB10105140-41585,OFF-AR-5156,AB-101051402,23,5,3,0.2,327
ES-2015-DH13675139-42182,FUR-BO-5763,DH-13675139,1314,341,3,0,275
CA-2015-AB10105140-42267,OFF-ST-3078,AB-101051404,12,-2,2,0.2,356
MX-2014-HE1480018-41845,FUR-TA-4647,HE-1480018,980,110,2,0.2,178
CA-2015-AB10105140-42328,OFF-BI-4346,AB-101051408,21,10,2,0,60
IN-2012-SB2017027-41208,FUR-BO-4851,SB-2017027,2470,518,6,0,235
CA-2013-AB10105140-41585,OFF-BI-3308,AB-101051402,32,-51,10,0.8,327
IN-2013-VT2170092-41634,FUR-BO-5949,VT-2170092,877,105,2,0,97
CA-2012-AB10105140-41262,OFF-LA-3206,AB-101051402,3,1,1,0,320
IN-2013-BC1112592-41401,TEC-CO-4576,BC-1112592,1917,747,6,0,82
IN-2012-NF1859527-40916,TEC-MA-5548,NF-1859527,2173,260,7,0,252
CA-2014-AH10120140-41992,FUR-TA-4841,AH-101201404,377,-264,5,0.5,394
CA-2015-AH10120140-42103,OFF-PA-6497,AH-101201404,195,97,4,0,126
IT-2012-RB19330120-41077,FUR-BO-4860,RB-19330120,1814,653,5,0,395
ES-2013-CS11950124-41283,OFF-AP-3577,CS-11950124,1293,-776,5,0.5,396
ES-2015-BW11110120-42046,OFF-AP-3868,BW-11110120,2477,1040,5,0,142
CA-2012-AH10120140-41107,FUR-CH-5428,AH-101201404,259,-25,4,0.2,397
IN-2013-LW1682558-41376,TEC-CO-4789,LW-1682558,723,332,2,0,398
ES-2015-RD19585120-42007,TEC-CO-3681,RD-19585120,2097,188,8,0,57
CA-2015-AH10120140-42103,OFF-PA-6441,AH-101201404,244,114,5,0,126
IN-2015-BT1168066-42351,OFF-AP-4508,BT-1168066,3242,421,6,0,160
CA-2015-AH10120140-42188,OFF-PA-6361,AH-101201402,163,59,5,0.2,399
CA-2015-AH10120140-42234,TEC-AC-5097,AH-101201408,98,9,6,0,400
IT-2015-TB2117564-42284,FUR-BO-5972,TB-2117564,597,226,4,0,179
UP-2014-MD7860137-41810,OFF-AP-4498,MD-7860137,3955,1383,14,0,331
IN-2015-JH1618059-42196,FUR-BO-3887,JH-1618059,796,231,6,0.07,401
ES-2015-CC1214548-42118,TEC-AC-4186,CC-1214548,2305,922,9,0,402
MX-2012-XP2186539-41032,FUR-TA-4713,XP-2186539,2833,35,10,0.2,403
IN-2012-TS2137058-41187,OFF-AP-3575,TS-2137058,2077,581,4,0,199
MX-2015-ML1741031-42320,FUR-BO-3892,ML-1741031,1916,939,7,0,404
MX-2015-MY1829593-42355,FUR-BO-3903,MY-1829593,1212,606,5,0,202
CA-2015-AH10120140-42234,OFF-BI-4358,AH-101201408,102,48,3,0,400
ES-2014-BS1166545-41734,TEC-PH-3147,BS-1166545,1622,133,3,0.15,405
IN-2015-NL1831092-42266,TEC-CO-3706,NL-1831092,856,222,6,0,245
CA-2014-AH10120140-41992,OFF-BI-6345,AH-101201404,45,-30,4,0.7,394
IT-2015-CA1196548-42195,FUR-BO-5942,CA-1196548,1361,196,9,0.1,406
IN-2015-QJ1925527-42283,TEC-CO-3709,QJ-1925527,3391,271,9,0,407
MX-2014-RE1945036-41791,TEC-PH-5841,RE-1945036,2375,-207,7,0.2,408
SF-2013-CP2085117-41506,FUR-BO-5972,CP-2085117,889,320,6,0,409
RS-2012-JK5730108-41150,FUR-TA-3759,JK-5730108,1782,873,4,0,410
ES-2013-HZ1495045-41612,TEC-CO-4568,HZ-1495045,667,274,3,0.15,411
ID-2015-AR105707-42290,TEC-CO-4791,AR-105707,1612,394,5,0.1,412
IT-2014-EH14005120-41992,OFF-ST-6248,EH-14005120,845,-9,7,0.1,394
IN-2013-JR1570058-41441,OFF-AP-4958,JR-1570058,2799,391,9,0,413
IN-2014-PL1892588-41871,OFF-AP-4958,PL-1892588,1549,-56,6,0.17,414
MX-2013-TC2114582-41446,TEC-PH-5842,TC-2114582,1696,67,4,0,415
MX-2013-DG1330082-41417,OFF-AP-4500,DG-1330082,935,168,5,0,227
ES-2014-LW1699045-41759,TEC-MA-5016,LW-1699045,2036,359,9,0.15,416
ES-2013-Dl1360045-41440,TEC-AC-5135,Dl-1360045,980,176,4,0,417
CA-2014-AH10120140-41992,OFF-AR-5289,AH-101201404,18,2,4,0.2,394
ES-2014-SC2009545-41991,TEC-CO-4767,SC-2009545,1654,681,8,0.15,48
ID-2015-EB1393059-42206,FUR-CH-4530,EB-1393059,2063,141,6,0.27,418
MO-2014-GP474086-41678,TEC-PH-3786,GP-474086,1457,568,8,0,383
IN-2012-SB2017027-41208,TEC-CO-4765,SB-2017027,1693,829,7,0,235
CA-2014-AH10120140-41992,TEC-PH-5163,AH-101201404,28,-7,3,0.2,394
MX-2014-SM2000518-41696,FUR-TA-3761,SM-2000518,1411,405,6,0.2,419
IT-2012-JR1567048-41238,OFF-AP-4745,JR-1567048,2039,-113,4,0.1,420
IN-2013-CM1216027-41506,TEC-PH-3148,CM-1216027,5737,630,9,0,409
IN-2013-DL129257-41418,TEC-CO-3587,DL-129257,1641,473,7,0.1,421
MX-2012-FM1429065-41216,FUR-BO-4849,FM-1429065,1380,303,5,0,422
IN-2012-DP1316558-41173,TEC-PH-5839,DP-1316558,1917,690,3,0,225
IN-2014-CK1259592-41929,FUR-BO-4851,CK-1259592,823,172,2,0,3
CA-2014-AH10120140-41992,TEC-AC-6078,AH-101201404,112,-8,3,0.2,394
IN-2014-GM1444027-41795,TEC-PH-5842,GM-1444027,3180,1081,5,0,423
ES-2014-CM1183045-41773,TEC-MA-5502,CM-1183045,2910,-68,11,0.15,424
CA-2014-AH10120140-41992,OFF-LA-3327,AH-101201404,15,5,4,0.2,394
CA-2015-AH10120140-42188,OFF-BI-6393,AH-101201402,5,-8,4,0.8,399
IN-2014-MM1726027-41933,TEC-PH-3787,MM-1726027,910,391,5,0,425
ES-2015-ME17320139-42227,FUR-TA-5055,ME-17320139,856,274,2,0,54
MX-2014-CS1249082-41763,FUR-CH-5776,CS-1249082,1731,-238,7,0.2,307
IT-2014-GH14410120-41835,TEC-PH-5359,GH-14410120,1330,-103,12,0.1,426
CA-2014-AH10120140-41992,OFF-PA-3507,AH-101201404,11,3,2,0.2,394
MX-2015-MC1763536-42340,TEC-AC-5894,MC-1763536,1914,669,14,0.2,427
MX-2015-VT2170018-42012,TEC-PH-3148,VT-2170018,3393,101,8,0,428
CA-2014-AH10120140-41821,TEC-AC-4945,AH-101201402,50,0,7,0.2,429
IN-2015-SJ2021527-42182,TEC-CO-4789,SJ-2021527,1446,665,4,0,275
IN-2012-CD1192027-40979,FUR-CH-5442,CD-1192027,3272,1537,7,0,430
ID-2014-TA21385102-41654,OFF-AP-4744,TA-21385102,3386,-597,7,0.15,431
IN-2013-DP131057-41514,OFF-AP-4959,DP-131057,2498,499,9,0.1,237
ES-2012-DJ88887148-41231,TEC-PH-5248,DJ-88887148,728,-133,7,0.4,432
QA-2015-LM7065105-42362,TEC-PH-5268,LM-7065105,2575,772,4,0,239
ES-2013-AR1051064-41441,FUR-BO-3639,AR-1051064,2546,381,7,0,413
IN-2014-JH1591066-41831,FUR-BO-3627,JH-1591066,2888,173,7,0,433
IN-2013-PC1900078-41416,TEC-AC-5896,PC-1900078,1031,185,4,0,434
ES-2015-CM12235139-42221,TEC-PH-3800,CM-12235139,1237,74,8,0,51
CG-2015-DK337533-42228,TEC-MA-6149,DK-337533,1018,183,4,0,435
