Order_ID,Product_ID,Customer_ID,TimeID,Sales,Profit,Quantity,Discount
MX-2013-DK1337582-41530,TEC-PH-3148,DK-1337582,224,2550.0,357.0,6,0.0
CA-2015-AS10090140-42264,OFF-BI-4343,AS-100901406,144,538.0,-412.0,2,0.7
CA-2012-AS10090140-41173,FUR-CH-5430,AS-100901406,225,579.0,83.0,4,0.1
CA-2013-AS10090140-41587,FUR-TA-3427,AS-100901402,226,1024.0,215.0,7,0.0
TU-2013-SF10200134-41417,TEC-PH-5815,SF-10200134,227,934.0,-1331.0,14,0.6
CA-2014-AS10090140-41812,FUR-BO-5529,AS-100901406,228,353.0,-44.0,2,0.2
SG-2015-JW5220111-42108,TEC-PH-3805,JW-5220111,229,3908.0,1563.0,6,0.0
MX-2015-CC1210082-42245,TEC-PH-5268,CC-1210082,148,2142.0,556.0,5,0.0
ID-2015-RD1993092-42140,OFF-AP-4961,RD-1993092,67,1900.0,-348.0,6,0.4
CM-2013-BP123022-41621,OFF-AP-4733,BP-123022,39,1840.0,496.0,6,0.0
ES-2012-SA20830139-40998,FUR-BO-5950,SA-20830139,230,2624.0,446.0,6,0.0
IN-2013-EM1381058-41308,FUR-BO-5762,EM-1381058,231,3076.0,215.0,7,0.0
IN-2014-CS12175130-41788,TEC-PH-5356,CS-12175130,232,3181.0,344.0,6,0.17
IT-2013-JD16060120-41515,OFF-ST-5691,JD-16060120,233,1392.0,-139.0,11,0.1
IN-2012-GH1466527-41074,FUR-CH-5412,GH-1466527,234,1296.0,285.0,8,0.0
IN-2015-CM1193527-42244,OFF-AP-3578,CM-1193527,43,1682.0,487.0,3,0.0
MX-2012-JB1600093-41208,TEC-PH-5839,JB-1600093,235,1278.0,89.0,3,0.0
RS-2015-RB9465108-42082,TEC-PH-5268,RB-9465108,128,2570.0,976.0,4,0.0
MX-2015-RB1979518-42258,FUR-TA-3763,RB-1979518,236,2332.0,349.0,5,0.2
ID-2013-PO191957-41514,FUR-BO-5762,PO-191957,237,1582.0,-870.0,6,0.4
CA-2015-AS10090140-42264,TEC-AC-5138,AS-100901406,144,71.0,19.0,3,0.2
IN-2014-TS212057-41852,FUR-TA-5053,TS-212057,238,1512.0,498.0,6,0.0
CA-2014-AS10090140-41812,OFF-BI-5638,AS-100901406,228,186.0,60.0,6,0.2
SF-2015-MV8190117-42362,TEC-PH-3148,MV-8190117,239,2550.0,714.0,4,0.0
CA-2015-AS10090140-42264,TEC-AC-5094,AS-100901406,144,47.0,14.0,2,0.2
ES-2013-BD11560139-41327,FUR-CH-4655,BD-11560139,240,2285.0,845.0,5,0.0
IN-2015-PS1876059-42288,FUR-BO-3648,PS-1876059,241,1029.0,10.0,9,0.07
US-2015-FM1421551-42115,TEC-CO-4577,FM-1421551,242,1058.0,-2.0,5,0.0
IN-2014-CA1277558-41802,TEC-PH-3149,CA-1277558,243,5751.0,2817.0,9,0.0
ES-2014-CD1279048-41899,FUR-BO-5969,CD-1279048,244,2442.0,-244.0,7,0.1
IN-2015-NL1831092-42266,OFF-ST-6046,NL-1831092,245,1190.0,178.0,6,0.0
IT-2015-TB2105545-42334,OFF-AP-4502,TB-2105545,186,3150.0,-35.0,7,0.1
ES-2015-NF1847548-42248,TEC-CO-3595,NF-1847548,156,1599.0,719.0,5,0.0
IN-2015-KD1649527-42175,FUR-BO-3627,KD-1649527,246,2063.0,123.0,5,0.0
HU-2015-EH412557-42300,OFF-ST-5702,EH-412557,247,1269.0,558.0,6,0.0
IN-2012-KB1660058-41136,FUR-BO-3639,KB-1660058,150,3274.0,261.0,9,0.0
MX-2015-CS1246093-42259,TEC-PH-5841,CS-1246093,206,848.0,110.0,2,0.0
CA-2015-AS10090140-42096,OFF-ST-4516,AS-100901402,248,94.0,23.0,6,0.0
ES-2015-MG1769564-42018,TEC-CO-6012,MG-1769564,34,2847.0,711.0,8,0.0
ID-2015-VF21715102-42321,FUR-CH-5380,VF-21715102,249,1725.0,-483.0,5,0.25
ID-2014-AM1070559-41803,TEC-CO-4568,AM-1070559,250,1479.0,-63.0,6,0.07
CA-2015-AS10090140-42264,FUR-FU-4050,AS-100901406,144,22.0,2.0,3,0.2
IN-2015-BP11290113-42269,TEC-CO-4588,BP-11290113,251,1282.0,12.0,9,0.0
AO-2012-HZ49504-40916,FUR-BO-4850,HZ-49504,252,2478.0,49.0,6,0.0
CA-2012-AS10090140-41173,FUR-FU-3844,AS-100901406,225,97.0,35.0,3,0.0
IN-2014-EM1382566-41850,TEC-CO-4578,EM-1382566,253,959.0,460.0,3,0.0
US-2015-AS10090140-42341,OFF-AR-5285,AS-100901408,151,34.0,10.0,3,0.0
IN-2015-BS1180059-42124,OFF-AP-4504,BS-1180059,254,4135.0,847.0,10,0.17
MX-2012-DV1346539-41179,FUR-BO-5951,DV-1346539,255,2325.0,511.0,8,0.0
IN-2015-MB173057-42179,FUR-BO-5948,MB-173057,256,5486.0,2316.0,14,0.1
IT-2012-PC19000120-41004,OFF-ST-5700,PC-19000120,257,1523.0,-50.0,8,0.1
IT-2015-CA1231045-42223,TEC-PH-5355,CA-1231045,258,1625.0,-76.0,3,0.15
CA-2015-AS10090140-42096,OFF-FA-6129,AS-100901402,248,28.0,13.0,5,0.0
ES-2015-MB1808545-42049,OFF-ST-6261,MB-1808545,259,734.0,130.0,4,0.1
CA-2012-AS10090140-41266,OFF-AP-3367,AS-100901404,260,13.0,3.0,1,0.0
RO-2013-DB3660107-41503,FUR-CH-5456,DB-3660107,261,1391.0,69.0,8,0.0
CA-2013-AS10090140-41587,OFF-EN-2848,AS-100901402,226,26.0,12.0,3,0.0
MX-2013-BG1174018-41493,OFF-AP-4960,BG-1174018,262,2461.0,566.0,7,0.0
CA-2014-AS10090140-41812,OFF-BI-6094,AS-100901406,228,36.0,12.0,5,0.2
CA-2014-AS10090140-41762,OFF-ST-3078,AS-100901402,263,18.0,-3.0,3,0.2
IN-2013-KB1631578-41495,TEC-MA-5005,KB-1631578,264,1226.0,612.0,7,0.0
ID-2014-PK190757-41691,FUR-TA-3359,PK-190757,265,1809.0,-258.0,5,0.3
ID-2013-CS121757-41473,TEC-AC-3402,CS-121757,266,1863.0,393.0,8,0.1
CA-2014-AS10090140-41894,OFF-LA-6021,AS-100901402,267,6.0,2.0,2,0.2
ES-2015-AF1088545-42103,OFF-ST-6049,AF-1088545,126,1244.0,-13.0,7,0.1
ES-2013-SJ2050045-41443,FUR-TA-3343,SJ-2050045,268,2364.0,-218.0,4,0.35
ES-2014-DM1295545-42004,TEC-CO-4590,DM-1295545,269,1946.0,114.0,6,0.15
CA-2014-AS10090140-41762,OFF-ST-6158,AS-100901402,263,12.0,-3.0,3,0.2
IT-2013-CC1261048-41289,OFF-AP-4497,CC-1261048,270,2283.0,0.0,9,0.1
CG-2013-BW106533-41437,TEC-PH-5840,BW-106533,271,2549.0,1172.0,4,0.0
IN-2015-BE114557-42080,TEC-CO-4568,BE-114557,136,3299.0,366.0,14,0.1
ES-2013-TG2164014-41591,OFF-AP-3867,TG-2164014,12,2489.0,273.0,9,0.0
CA-2014-AS10090140-41762,OFF-LA-3224,AS-100901402,263,5.0,1.0,2,0.2
CA-2015-AS10090140-42264,OFF-BI-3473,AS-100901406,144,3.0,-2.0,2,0.7
ES-2015-VM2168545-42140,FUR-BO-5971,VM-2168545,67,1189.0,250.0,9,0.1
CA-2013-AS10090140-41587,OFF-BI-3473,AS-100901402,226,17.0,7.0,3,0.0
MX-2015-SC2069539-42360,FUR-CH-4530,SC-2069539,272,1269.0,355.0,4,0.0
ID-2014-SN2056097-41896,TEC-PH-3148,SN-2056097,273,3499.0,-3009.0,11,0.5
ID-2014-CD122807-41646,FUR-TA-5059,CD-122807,274,2993.0,726.0,5,0.3
ES-2015-CC1210045-42182,TEC-CO-3595,CC-1210045,275,815.0,287.0,3,0.15
ES-2013-BG1103544-41468,TEC-MA-5502,BG-1103544,276,1245.0,161.0,4,0.0
IN-2015-CC125507-42046,TEC-CO-3706,CC-125507,142,1027.0,182.0,8,0.1
IN-2015-AB101057-42153,TEC-CO-3609,AB-101057,277,1703.0,737.0,5,0.1
IN-2015-SV2078559-42110,OFF-ST-6049,SV-2078559,166,1803.0,-130.0,11,0.17
ES-2015-HW1493545-42335,FUR-BO-5798,HW-1493545,196,676.0,195.0,5,0.1
IN-2012-AS1028558-41221,FUR-CH-5447,AS-1028558,61,969.0,348.0,7,0.0
ES-2015-LD1685545-42265,FUR-BO-3639,LD-1685545,47,1637.0,90.0,5,0.1
MX-2015-NS1850528-42059,TEC-CO-6010,NS-1850528,278,1655.0,13.0,7,0.0
MX-2014-CM1271582-41885,FUR-CH-5379,CM-1271582,86,976.0,232.0,4,0.2
IN-2014-VG2180527-41996,FUR-BO-3641,VG-2180527,279,731.0,175.0,2,0.0
GH-2015-JD606049-42172,OFF-AP-4956,JD-606049,280,1239.0,0.0,4,0.0
ID-2015-MG17680144-42078,FUR-CH-5378,MG-17680144,281,1680.0,368.0,5,0.27
IN-2015-CD1228058-42197,FUR-BO-5763,CD-1228058,155,2190.0,65.0,5,0.0
ES-2015-DB13210139-42164,TEC-MA-4206,DB-13210139,282,935.0,114.0,4,0.1
ES-2015-CS118608-42292,OFF-ST-4057,CS-118608,283,1026.0,441.0,8,0.0
IN-2015-AF1088558-42222,TEC-PH-3148,AF-1088558,284,2550.0,280.0,4,0.0
ID-2013-BN11470130-41633,TEC-PH-5267,BN-11470130,285,2667.0,-417.0,5,0.17
ES-2013-GG1465045-41615,TEC-CO-4792,GG-1465045,286,1224.0,-129.0,4,0.15
ES-2014-EM1406548-41775,TEC-PH-3805,EM-1406548,100,2605.0,1042.0,4,0.0
IR-2014-BS166560-41807,OFF-ST-5700,BS-166560,287,2962.0,207.0,14,0.0
IN-2015-AC1045058-42311,FUR-TA-4711,AC-1045058,288,2664.0,905.0,5,0.0
ES-2013-CK1220564-41422,TEC-CO-4592,CK-1220564,289,1513.0,741.0,4,0.0
ES-2014-JD16150139-41868,FUR-BO-4848,JD-16150139,290,1233.0,234.0,3,0.0
UP-2012-CC2550137-41062,FUR-TA-5059,CC-2550137,291,855.0,384.0,1,0.0
IT-2012-MS17830139-41103,TEC-MA-5511,MS-17830139,292,956.0,-95.0,4,0.1
CA-2013-AS10090140-41587,OFF-PA-6535,AS-100901402,226,17.0,8.0,3,0.0
ES-2012-GT14710120-41198,FUR-CH-4654,GT-14710120,293,1838.0,160.0,5,0.2
IN-2012-CL1270058-41226,TEC-PH-5268,CL-1270058,294,4498.0,674.0,7,0.0
ES-2015-MM1792045-42199,TEC-PH-3805,MM-1792045,295,1824.0,-1303.0,8,0.65
MX-2015-CM1216093-42158,FUR-BO-5762,CM-1216093,205,2344.0,46.0,8,0.0
IN-2015-DB1306027-42353,TEC-PH-5263,DB-1306027,296,2043.0,756.0,14,0.0
MZ-2015-JW522087-42183,OFF-ST-5708,JW-522087,297,856.0,265.0,14,0.0
US-2015-BN1147082-42358,OFF-AP-3872,BN-1147082,298,2509.0,426.0,7,0.0
IN-2013-JC157757-41310,FUR-CH-5378,JC-157757,299,819.0,191.0,2,0.1
MX-2012-HL1504093-40929,FUR-TA-3764,HL-1504093,300,2797.0,0.0,6,0.2
MX-2013-LH1690018-41489,OFF-ST-6046,LH-1690018,118,1455.0,261.0,11,0.0
ID-2015-DV1304559-42304,FUR-BO-5786,DV-1304559,301,2189.0,541.0,6,0.07
IN-2013-BT1153058-41331,FUR-TA-3344,BT-1153058,302,5451.0,327.0,6,0.0
IR-2013-BM165060-41436,TEC-PH-5269,BM-165060,303,1291.0,296.0,2,0.0
IN-2012-MG1820558-40962,TEC-CO-4590,MG-1820558,304,1526.0,732.0,4,0.0
CA-2012-AS10090140-41173,OFF-BI-3729,AS-100901406,225,3.0,1.0,1,0.2
MX-2014-FC1424528-41840,FUR-CH-5442,FC-1424528,305,1869.0,205.0,6,0.0
MX-2014-TT2122051-41727,FUR-BO-5968,TT-2122051,64,1815.0,471.0,7,0.0
IN-2015-CY1274558-42300,TEC-CO-4578,CY-1274558,247,959.0,460.0,3,0.0
MX-2015-SJ2021582-42179,TEC-PH-3806,SJ-2021582,256,3045.0,1035.0,7,0.0
MX-2014-PB1880593-41942,TEC-PH-3148,PB-1880593,306,2125.0,297.0,5,0.0
CM-2013-BP123022-41621,TEC-AC-5224,BP-123022,39,976.0,292.0,4,0.0
IN-2014-RW1969027-41763,TEC-CO-3688,RW-1969027,307,1266.0,265.0,4,0.0
CA-2012-AS10090140-41173,OFF-AR-3285,AS-100901406,225,13.0,5.0,4,0.0
ZA-2012-DB3360146-41159,FUR-TA-3442,DB-3360146,308,2134.0,682.0,4,0.0
ES-2013-DK1315048-41386,TEC-CO-3709,DK-1315048,309,4748.0,844.0,14,0.1
SF-2014-RW9540117-41942,TEC-MA-5502,RW-9540117,306,1867.0,242.0,6,0.0
IN-2012-PS1904527-41014,FUR-CH-5411,PS-1904527,310,1001.0,250.0,6,0.0
CA-2014-AS10090140-41894,OFF-BI-4884,AS-100901402,267,1.0,-3.0,3,0.8
CA-2014-AB10105140-41991,OFF-BI-4345,AB-101051402,48,9892.0,4946.0,13,0.0
IN-2015-MO1780066-42308,OFF-AP-3873,MO-1780066,177,4306.0,1722.0,8,0.0
IN-2014-NF1847527-41741,OFF-AP-3573,NF-1847527,311,899.0,323.0,3,0.0
IN-2014-MR1754558-41954,TEC-CO-3683,MR-1754558,1,763.0,381.0,4,0.0
IT-2013-CB1241548-41560,TEC-PH-5355,CB-1241548,312,2544.0,1093.0,4,0.0
ID-2013-LC1705092-41560,FUR-CH-4531,LC-1705092,312,1136.0,-189.0,4,0.4
IN-2015-RA1988527-42034,FUR-CH-5380,RA-1988527,313,2300.0,91.0,5,0.0
CG-2013-MG814533-41559,TEC-PH-3805,MG-814533,314,3908.0,1563.0,6,0.0
CA-2015-AB10105140-42161,TEC-PH-5089,AB-101051402,315,470.0,52.0,3,0.2
CA-2015-AB10105140-42328,FUR-FU-2871,AB-101051408,60,821.0,213.0,6,0.0
ID-2014-EM1396058-41901,OFF-AP-3580,EM-1396058,316,2249.0,224.0,4,0.0
MX-2013-DJ1342082-41639,OFF-AP-4505,DJ-1342082,317,2528.0,176.0,7,0.0
ES-2015-CD1192045-42367,FUR-TA-5064,CD-1192045,318,1461.0,202.0,5,0.35
MX-2014-BO1142582-41958,TEC-PH-3806,BO-1142582,319,3045.0,1035.0,7,0.0
CA-2012-AB10105140-41262,OFF-BI-4827,AB-101051402,320,1103.0,496.0,3,0.0
CA-2015-AB10105140-42143,TEC-PH-2879,AB-101051404,321,344.0,38.0,2,0.2
ID-2015-KM16720102-42255,FUR-BO-3626,KM-16720102,16,2152.0,198.0,8,0.35
ES-2014-SV2078545-41807,TEC-AC-5136,SV-2078545,287,1244.0,447.0,5,0.0
MX-2012-BG1169582-41250,FUR-CH-5773,BG-1169582,322,2226.0,500.0,9,0.2
IN-2015-CS121307-42266,FUR-BO-5761,CS-121307,245,1586.0,17.0,4,0.1
US-2014-AB10105140-41908,FUR-TA-3412,AB-101051404,73,393.0,-204.0,3,0.5
IZ-2015-BD163561-42045,OFF-AP-4966,BD-163561,323,3425.0,1233.0,6,0.0
ES-2015-RF19345120-42043,OFF-AP-4743,RF-19345120,324,1136.0,568.0,2,0.0
ID-2014-JE1616559-41856,FUR-BO-3642,JE-1616559,325,677.0,211.0,2,0.07
IR-2015-MG768060-42109,FUR-BO-3641,MG-768060,326,731.0,80.0,2,0.0
CA-2013-AB10105140-41585,TEC-MA-3700,AB-101051402,327,287.0,33.0,3,0.4
IN-2015-CC1247558-42129,TEC-CO-3596,CC-1247558,328,1272.0,534.0,4,0.0
ES-2014-LT1676564-41947,OFF-AP-4732,LT-1676564,329,1856.0,909.0,6,0.0
ES-2015-FH14365120-42165,TEC-PH-3148,FH-14365120,162,2295.0,459.0,4,0.1
ES-2013-BF1097545-41517,TEC-PH-5354,BF-1097545,330,1622.0,324.0,3,0.15
IN-2014-CJ1201027-41810,TEC-PH-3802,CJ-1201027,331,1063.0,361.0,7,0.0
HU-2015-SH997557-42239,TEC-AC-5226,SH-997557,332,3449.0,275.0,14,0.0
US-2013-SL2015582-41422,FUR-BO-4861,SL-2015582,289,585.0,0.0,3,0.2
LI-2015-NC834073-42143,TEC-CO-6009,NC-834073,321,1429.0,471.0,4,0.0
SF-2014-JB5400117-41758,FUR-TA-4712,JB-5400117,333,1057.0,158.0,2,0.0
IN-2014-VG2180527-41996,FUR-BO-3642,VG-2180527,279,1092.0,393.0,3,0.0
MX-2015-TB2125031-42289,FUR-TA-3760,TB-2125031,334,1483.0,741.0,5,0.0
MX-2015-PS1897028-42109,OFF-AP-3872,PS-1897028,326,1792.0,304.0,5,0.0
ES-2015-BB1154548-42336,FUR-BO-5788,BB-1154548,335,2455.0,-191.0,7,0.1
GG-2013-SG1047047-41405,TEC-CO-3597,SG-1047047,336,1900.0,417.0,6,0.0
IN-2014-SP20920130-41808,TEC-PH-5839,SP-20920130,337,3712.0,849.0,7,0.17
IN-2013-NZ1856558-41398,TEC-CO-3678,NZ-1856558,338,2372.0,0.0,9,0.0
IN-2012-Dp1324027-41223,TEC-PH-5354,Dp-1324027,339,5725.0,1602.0,9,0.0
ES-2015-GZ1447064-42362,FUR-BO-4862,GZ-1447064,239,2553.0,842.0,7,0.0
MX-2015-AH1007582-42139,OFF-AP-4503,AH-1007582,340,2003.0,861.0,6,0.0
PL-2015-CB2025103-42347,TEC-CO-5997,CB-2025103,119,1188.0,95.0,4,0.0
IN-2012-SC200507-41249,TEC-PH-5356,SC-200507,341,2875.0,511.0,5,0.1
IT-2014-AM10705125-41892,FUR-CH-4530,AM-10705125,342,2380.0,952.0,5,0.0
AL-2012-SC102302-40970,TEC-MA-6138,SC-102302,343,1619.0,258.0,10,0.0
ID-2013-JS1559559-41275,OFF-AP-4745,JS-1559559,344,2821.0,339.0,6,0.17
ID-2013-BS1138059-41577,TEC-CO-6009,BS-1138059,345,2991.0,-128.0,9,0.07
IN-2014-TC21295130-41962,OFF-AP-4505,TC-21295130,346,1798.0,86.0,4,0.17
RS-2014-JL5130108-41866,TEC-PH-3148,JL-5130108,347,2544.0,712.0,4,0.0
IN-2014-Dp1324066-41798,FUR-CH-4532,Dp-1324066,348,951.0,228.0,2,0.0
IN-2015-NF1838511-42279,TEC-PH-5268,NF-1838511,349,2575.0,978.0,4,0.0
ES-2015-AS10090139-42062,OFF-AP-4745,AS-10090139,350,1699.0,84.0,3,0.0
IN-2014-EL137357-41943,FUR-BO-4861,EL-137357,351,2634.0,116.0,8,0.1
IN-2014-FH1427559-41991,FUR-BO-3904,FH-1427559,48,3707.0,1554.0,11,0.07
IN-2015-LT1676558-42133,FUR-TA-5057,LT-1676558,352,4298.0,300.0,5,0.0
IN-2015-BN1147027-42189,OFF-AP-4964,BN-1147027,353,3417.0,854.0,6,0.0
ES-2013-BP11230120-41411,OFF-AP-3576,BP-11230120,354,2080.0,561.0,4,0.0
IN-2012-DM1352558-41123,TEC-PH-5813,DM-1352558,355,840.0,319.0,5,0.0
CA-2015-AB10105140-42267,TEC-PH-5625,AB-101051404,356,471.0,29.0,2,0.2
CD-2014-SM1032025-41684,OFF-ST-6033,SM-1032025,357,1288.0,90.0,10,0.0
IN-2013-PM191357-41417,FUR-BO-5971,PM-191357,227,660.0,44.0,5,0.1
MW-2015-TS1143085-42220,OFF-AP-3874,TS-1143085,358,3234.0,970.0,6,0.0
MX-2014-TS2134018-41956,TEC-PH-3806,TS-2134018,359,2171.0,390.0,5,0.0
IN-2015-AM107057-42047,TEC-AC-4186,AM-107057,360,2074.0,276.0,9,0.1
MX-2015-LS1724582-42319,TEC-PH-5355,LS-1724582,37,849.0,195.0,2,0.0
IN-2014-DR129407-41728,FUR-BO-5951,DR-129407,361,1177.0,353.0,3,0.1
CA-2013-AB10105140-41585,OFF-ST-4281,AB-101051402,327,177.0,-28.0,2,0.2
CA-2015-AB10105140-42267,TEC-AC-6076,AB-101051404,356,89.0,4.0,2,0.2
IN-2014-CM1181597-41870,TEC-PH-5841,CM-1181597,362,2863.0,-458.0,9,0.5
ES-2015-FG1426045-42153,OFF-AP-3865,FG-1426045,277,1253.0,236.0,5,0.1
IR-2013-KN670560-41508,OFF-AP-3579,KN-670560,363,3369.0,606.0,6,0.0
WA-2015-TB1152089-42190,TEC-AC-5224,TB-1152089,364,1464.0,439.0,6,0.0
IT-2013-GM1444091-41347,FUR-BO-3903,GM-1444091,365,1273.0,-993.0,7,0.5
CA-2015-AB10523-42139,OFF-AR-6111,AB-10523,340,29.0,10.0,2,0.0
MX-2015-JB1540051-42263,TEC-CO-4592,JB-1540051,366,1258.0,375.0,5,0.0
IN-2015-JS1603097-42223,FUR-CH-5775,JS-1603097,258,2584.0,290.0,7,0.2
IN-2014-AM10705102-41891,TEC-CO-3707,AM-10705102,367,1482.0,68.0,6,0.35
MX-2015-SF2020039-42255,TEC-PH-5355,SF-2020039,16,1274.0,293.0,3,0.0
CA-2013-AB10105140-41585,OFF-ST-4457,AB-101051402,327,84.0,-16.0,2,0.2
MX-2013-JF1529531-41564,FUR-CH-5443,JF-1529531,368,2818.0,225.0,9,0.0
ID-2015-KH16510102-42052,FUR-CH-5441,KH-16510102,369,1046.0,-111.0,3,0.25
IN-2013-DL1333058-41328,TEC-PH-5840,DL-1333058,370,3187.0,541.0,5,0.0
IN-2013-KN163907-41611,FUR-CH-5378,KN-163907,371,4099.0,956.0,10,0.1
IN-2013-SV2093527-41620,OFF-ST-5691,SV-2093527,372,703.0,260.0,5,0.0
IN-2015-MD178607-42171,TEC-CO-3598,MD-178607,373,2293.0,509.0,8,0.1
ES-2013-LS1720045-41628,TEC-MA-6138,LS-1720045,223,1238.0,14.0,9,0.15
MX-2015-JM1586582-42137,FUR-CH-4656,JM-1586582,374,1715.0,300.0,7,0.2
CA-2015-AB10105140-42220,TEC-AC-4936,AB-101051402,358,39.0,7.0,3,0.2
IN-2015-CM124457-42315,FUR-CH-4531,CM-124457,104,2841.0,852.0,6,0.0
IT-2014-SS20140104-41800,OFF-AP-4745,SS-20140104,159,3399.0,-3059.0,12,0.5
IN-2013-BW1111058-41404,TEC-MA-5014,BW-1111058,375,1607.0,482.0,6,0.0
IN-2014-JE1561058-41895,TEC-PH-5336,JE-1561058,376,840.0,260.0,5,0.0
IN-2014-GH1442527-41845,FUR-BO-3891,GH-1442527,178,1236.0,519.0,3,0.0
IN-2015-JK1609058-42288,OFF-AP-4958,JK-1609058,241,2488.0,348.0,8,0.0
MX-2012-SM2032036-41234,OFF-AP-3570,SM-2032036,63,1124.0,252.0,7,0.2
CA-2013-AB10105140-41585,FUR-FU-6235,AB-101051402,327,64.0,-84.0,5,0.6
US-2015-GR1456082-42302,FUR-TA-5062,GR-1456082,377,726.0,-18.0,3,0.2
CA-2014-AB10105140-41672,OFF-ST-3360,AB-101051406,378,117.0,5.0,2,0.0
MA-2014-DH367577-41926,TEC-MA-6148,DH-367577,379,1519.0,653.0,6,0.0
RS-2012-MM8280108-40953,TEC-CO-3686,MM-8280108,380,1279.0,319.0,4,0.0
IN-2015-SW2027558-42125,FUR-CH-4545,SW-2027558,44,723.0,122.0,5,0.0
IR-2012-PM913560-40978,TEC-PH-5268,PM-913560,381,642.0,244.0,1,0.0
IN-2013-GH144257-41489,FUR-BO-3903,GH-144257,118,2619.0,232.0,8,0.1
ID-2013-JM1586597-41628,OFF-AP-4967,JM-1586597,223,1704.0,-1023.0,6,0.5
ES-2013-CM1211564-41489,TEC-CO-4765,CM-1211564,118,1715.0,583.0,7,0.0
IN-2013-SC2084527-41445,TEC-PH-5839,SC-2084527,382,1278.0,460.0,2,0.0
MO-2014-GP474086-41678,OFF-AP-4731,GP-474086,383,1234.0,246.0,4,0.0
ES-2012-AF1087014-41179,OFF-AP-4738,AF-1087014,255,4195.0,839.0,8,0.0
IT-2013-TS2150545-41448,FUR-BO-5786,TS-2150545,384,1765.0,-98.0,5,0.1
MX-2014-CR1273028-41993,FUR-TA-3420,CR-1273028,385,1480.0,333.0,3,0.2
MX-2013-FH1436582-41558,TEC-PH-3148,FH-1436582,89,2968.0,89.0,7,0.0
ID-2012-BM115757-41149,FUR-TA-5071,BM-115757,386,2301.0,-953.0,7,0.3
ES-2015-AH100308-42203,FUR-BO-3640,AH-100308,387,1100.0,352.0,3,0.0
IN-2012-AG1049527-41248,TEC-CO-4790,AG-1049527,388,2518.0,553.0,7,0.0
ES-2015-BN11470139-42110,FUR-BO-5778,BN-11470139,166,996.0,119.0,5,0.0
CA-2015-AB10105140-42267,OFF-BI-5614,AB-101051404,356,18.0,-13.0,4,0.7
AU-2012-AG6758-41153,FUR-TA-4646,AG-6758,389,922.0,341.0,1,0.0
ES-2014-SW2075545-41852,FUR-BO-4848,SW-2075545,238,1850.0,184.0,5,0.1
MX-2015-CS1246093-42259,FUR-BO-5940,CS-1246093,206,664.0,6.0,6,0.0
ES-2015-SK1999045-42222,TEC-AC-5896,SK-1999045,284,1547.0,340.0,6,0.0
IN-2015-MP18175144-42328,OFF-AP-4961,MP-18175144,60,2190.0,316.0,5,0.17
MX-2013-AG1090082-41398,OFF-AP-4508,AG-1090082,338,3242.0,324.0,9,0.0
MO-2013-AJ96086-41513,TEC-PH-5842,AJ-96086,390,2544.0,1246.0,4,0.0
UP-2014-MC7275137-41997,TEC-PH-3806,MC-7275137,391,2605.0,573.0,4,0.0
IT-2014-JF15295120-41668,OFF-ST-6033,JF-15295120,74,1271.0,-127.0,11,0.1
CA-2015-AB10523-42139,OFF-AR-5912,AB-10523,340,34.0,14.0,2,0.0
SA-2012-MM7260110-41269,TEC-MA-6142,MM-7260110,11,1207.0,0.0,4,0.0
IN-2013-EJ13720113-41608,FUR-BO-3889,EJ-13720113,392,2051.0,40.0,5,0.0
MX-2014-MS1736539-41780,TEC-PH-5355,MS-1736539,393,2544.0,992.0,6,0.0
CA-2013-AB10105140-41585,OFF-AR-5156,AB-101051402,327,23.0,5.0,3,0.2
ES-2015-DH13675139-42182,FUR-BO-5763,DH-13675139,275,1314.0,341.0,3,0.0
CA-2015-AB10105140-42267,OFF-ST-3078,AB-101051404,356,12.0,-2.0,2,0.2
MX-2014-HE1480018-41845,FUR-TA-4647,HE-1480018,178,980.0,110.0,2,0.2
CA-2015-AB10105140-42328,OFF-BI-4346,AB-101051408,60,21.0,10.0,2,0.0
IN-2012-SB2017027-41208,FUR-BO-4851,SB-2017027,235,2470.0,518.0,6,0.0
CA-2013-AB10105140-41585,OFF-BI-3308,AB-101051402,327,32.0,-51.0,10,0.8
IN-2013-VT2170092-41634,FUR-BO-5949,VT-2170092,97,877.0,105.0,2,0.0
CA-2012-AB10105140-41262,OFF-LA-3206,AB-101051402,320,3.0,1.0,1,0.0
IN-2013-BC1112592-41401,TEC-CO-4576,BC-1112592,82,1917.0,747.0,6,0.0
IN-2012-NF1859527-40916,TEC-MA-5548,NF-1859527,252,2173.0,260.0,7,0.0
CA-2014-AH10120140-41992,FUR-TA-4841,AH-101201404,394,377.0,-264.0,5,0.5
CA-2015-AH10120140-42103,OFF-PA-6497,AH-101201404,126,195.0,97.0,4,0.0
IT-2012-RB19330120-41077,FUR-BO-4860,RB-19330120,395,1814.0,653.0,5,0.0
ES-2013-CS11950124-41283,OFF-AP-3577,CS-11950124,396,1293.0,-776.0,5,0.5
ES-2015-BW11110120-42046,OFF-AP-3868,BW-11110120,142,2477.0,1040.0,5,0.0
CA-2012-AH10120140-41107,FUR-CH-5428,AH-101201404,397,259.0,-25.0,4,0.2
IN-2013-LW1682558-41376,TEC-CO-4789,LW-1682558,398,723.0,332.0,2,0.0
ES-2015-RD19585120-42007,TEC-CO-3681,RD-19585120,57,2097.0,188.0,8,0.0
