Order_ID,Ship_Date,Ship_Mode,Delivery_Days,Shipping_Cost,Shipping_Cost_Category,Ship_Year,Ship_Month,Ship_Day
IN-2014-EM1382566-41850,2014-07-30,Same Day,0,348.0,High,2014,7,30
US-2015-AS10090140-42341,2015-12-06,First Class,3,4.0,Medium,2015,12,6
IN-2015-BS1180059-42124,2015-05-04,Standard Class,4,348.0,High,2015,5,4
MX-2012-DV1346539-41179,2012-09-29,Second Class,2,347.0,High,2012,9,29
IN-2015-MB173057-42179,2015-06-28,Standard Class,4,346.0,High,2015,6,28
IT-2012-PC19000120-41004,2012-04-07,First Class,2,345.0,High,2012,4,7
IT-2015-CA1231045-42223,2015-08-09,Second Class,2,345.0,High,2015,8,9
CA-2015-AS10090140-42096,2015-04-05,Second Class,3,4.0,Medium,2015,4,5
ES-2015-MB1808545-42049,2015-02-16,First Class,2,344.0,High,2015,2,16
CA-2012-AS10090140-41266,2012-12-25,First Class,2,2.0,Low,2012,12,25
RO-2013-DB3660107-41503,2013-08-19,Second Class,2,344.0,High,2013,8,19
CA-2013-AS10090140-41587,2013-11-13,Standard Class,4,2.0,Low,2013,11,13
MX-2013-BG1174018-41493,2013-08-08,First Class,1,343.0,High,2013,8,8
CA-2014-AS10090140-41812,2014-06-27,Standard Class,5,2.0,Low,2014,6,27
CA-2014-AS10090140-41762,2014-05-07,Standard Class,4,1.0,Low,2014,5,7
IN-2013-KB1631578-41495,2013-08-11,First Class,2,340.0,High,2013,8,11
ID-2014-PK190757-41691,2014-02-22,First Class,1,339.0,High,2014,2,22
ID-2013-CS121757-41473,2013-07-19,First Class,1,339.0,High,2013,7,19
CA-2014-AS10090140-41894,2014-09-17,Standard Class,5,1.0,Low,2014,9,17
ES-2015-AF1088545-42103,2015-04-12,First Class,3,338.0,High,2015,4,12
ES-2013-SJ2050045-41443,2013-06-20,Second Class,2,338.0,High,2013,6,20
ES-2014-DM1295545-42004,2015-01-02,First Class,2,337.0,High,2015,1,2
CA-2014-AS10090140-41762,2014-05-07,Standard Class,4,1.0,Low,2014,5,7
IT-2013-CC1261048-41289,2013-01-17,First Class,2,337.0,High,2013,1,17
CG-2013-BW106533-41437,2013-06-14,First Class,2,336.0,High,2013,6,14
IN-2015-BE114557-42080,2015-03-22,Second Class,5,336.0,High,2015,3,22
ES-2013-TG2164014-41591,2013-11-17,Standard Class,4,335.0,High,2013,11,17
CA-2014-AS10090140-41762,2014-05-07,Standard Class,4,1.0,Low,2014,5,7
CA-2015-AS10090140-42264,2015-09-19,First Class,2,1.0,Low,2015,9,19
ES-2015-VM2168545-42140,2015-05-19,First Class,3,334.0,High,2015,5,19
CA-2013-AS10090140-41587,2013-11-13,Standard Class,4,1.0,Low,2013,11,13
MX-2015-SC2069539-42360,2015-12-24,First Class,2,333.0,High,2015,12,24
ID-2014-SN2056097-41896,2014-09-14,Same Day,0,333.0,High,2014,9,14
ID-2014-CD122807-41646,2014-01-13,Standard Class,6,333.0,High,2014,1,13
ES-2015-CC1210045-42182,2015-06-27,Same Day,0,333.0,High,2015,6,27
ES-2013-BG1103544-41468,2013-07-16,Second Class,3,332.0,High,2013,7,16
IN-2015-CC125507-42046,2015-02-11,Same Day,0,332.0,High,2015,2,11
IN-2015-AB101057-42153,2015-06-05,Standard Class,7,332.0,High,2015,6,5
IN-2015-SV2078559-42110,2015-04-18,Second Class,2,332.0,High,2015,4,18
ES-2015-HW1493545-42335,2015-11-29,First Class,2,330.0,High,2015,11,29
IN-2012-AS1028558-41221,2012-11-10,First Class,2,330.0,High,2012,11,10
ES-2015-LD1685545-42265,2015-09-18,Same Day,0,329.0,High,2015,9,18
MX-2015-NS1850528-42059,2015-02-27,First Class,3,329.0,High,2015,2,27
MX-2014-CM1271582-41885,2014-09-05,First Class,2,328.0,High,2014,9,5
IN-2014-VG2180527-41996,2014-12-25,First Class,2,328.0,High,2014,12,25
GH-2015-JD606049-42172,2015-06-19,First Class,2,327.0,High,2015,6,19
ID-2015-MG17680144-42078,2015-03-17,Second Class,2,327.0,High,2015,3,17
IN-2015-CD1228058-42197,2015-07-13,First Class,1,327.0,High,2015,7,13
ES-2015-DB13210139-42164,2015-06-12,First Class,3,327.0,High,2015,6,12
ES-2015-CS118608-42292,2015-10-17,Second Class,2,326.0,High,2015,10,17
IN-2015-AF1088558-42222,2015-08-09,Second Class,3,326.0,High,2015,8,9
ID-2013-BN11470130-41633,2013-12-28,Second Class,3,326.0,High,2013,12,28
ES-2013-GG1465045-41615,2013-12-07,Same Day,0,326.0,High,2013,12,7
ES-2014-EM1406548-41775,2014-05-20,Second Class,4,326.0,High,2014,5,20
IR-2014-BS166560-41807,2014-06-18,First Class,1,325.0,High,2014,6,18
IN-2015-AC1045058-42311,2015-11-07,Standard Class,4,325.0,High,2015,11,7
ES-2013-CK1220564-41422,2013-05-31,First Class,3,325.0,High,2013,5,31
ES-2014-JD16150139-41868,2014-08-20,Second Class,3,325.0,High,2014,8,20
UP-2012-CC2550137-41062,2012-06-04,First Class,2,325.0,High,2012,6,4
IT-2012-MS17830139-41103,2012-07-14,First Class,1,324.0,High,2012,7,14
CA-2013-AS10090140-41587,2013-11-13,Standard Class,4,1.0,Low,2013,11,13
ES-2012-GT14710120-41198,2012-10-23,Standard Class,7,324.0,High,2012,10,23
IN-2012-CL1270058-41226,2012-11-19,Standard Class,6,323.0,High,2012,11,19
ES-2015-MM1792045-42199,2015-07-18,Second Class,4,321.0,High,2015,7,18
MX-2015-CM1216093-42158,2015-06-05,First Class,2,321.0,High,2015,6,5
IN-2015-DB1306027-42353,2015-12-17,Second Class,2,321.0,High,2015,12,17
MZ-2015-JW522087-42183,2015-06-28,Same Day,0,321.0,High,2015,6,28
US-2015-BN1147082-42358,2015-12-24,Standard Class,4,320.0,High,2015,12,24
IN-2013-JC157757-41310,2013-02-08,First Class,3,320.0,High,2013,2,8
MX-2012-HL1504093-40929,2012-01-27,Standard Class,6,320.0,High,2012,1,27
MX-2013-LH1690018-41489,2013-08-05,First Class,2,320.0,High,2013,8,5
ID-2015-DV1304559-42304,2015-10-31,Second Class,4,320.0,High,2015,10,31
IN-2013-BT1153058-41331,2013-03-04,Standard Class,6,320.0,High,2013,3,4
IR-2013-BM165060-41436,2013-06-12,First Class,1,319.0,High,2013,6,12
IN-2012-MG1820558-40962,2012-02-26,First Class,3,319.0,High,2012,2,26
CA-2012-AS10090140-41173,2012-09-28,Standard Class,7,1.0,Low,2012,9,28
MX-2014-FC1424528-41840,2014-07-27,Standard Class,7,318.0,High,2014,7,27
MX-2014-TT2122051-41727,2014-04-01,Second Class,3,318.0,High,2014,4,1
IN-2015-CY1274558-42300,2015-10-25,First Class,2,317.0,High,2015,10,25
MX-2015-SJ2021582-42179,2015-06-26,Second Class,2,317.0,High,2015,6,26
MX-2014-PB1880593-41942,2014-11-05,Standard Class,6,316.0,High,2014,11,5
CM-2013-BP123022-41621,2013-12-15,First Class,2,316.0,High,2013,12,15
IN-2014-RW1969027-41763,2014-05-06,First Class,2,316.0,High,2014,5,6
CA-2012-AS10090140-41173,2012-09-28,Standard Class,7,1.0,Low,2012,9,28
ZA-2012-DB3360146-41159,2012-09-09,Second Class,2,315.0,High,2012,9,9
ES-2013-DK1315048-41386,2013-04-26,Standard Class,4,315.0,High,2013,4,26
SF-2014-RW9540117-41942,2014-11-04,Second Class,5,314.0,High,2014,11,4
IN-2012-PS1904527-41014,2012-04-16,First Class,1,314.0,High,2012,4,16
CA-2014-AS10090140-41894,2014-09-17,Standard Class,5,1.0,Low,2014,9,17
CA-2014-AB10105140-41991,2014-12-22,Standard Class,4,498.0,High,2014,12,22
IN-2015-MO1780066-42308,2015-11-04,Standard Class,4,314.0,High,2015,11,4
IN-2014-NF1847527-41741,2014-04-14,First Class,2,313.0,High,2014,4,14
IN-2014-MR1754558-41954,2014-11-11,Same Day,0,313.0,High,2014,11,11
IT-2013-CB1241548-41560,2013-10-17,Standard Class,4,313.0,High,2013,10,17
ID-2013-LC1705092-41560,2013-10-16,Second Class,3,313.0,High,2013,10,16
IN-2015-RA1988527-42034,2015-02-03,Standard Class,4,313.0,High,2015,2,3
CG-2013-MG814533-41559,2013-10-16,Second Class,4,313.0,High,2013,10,16
CA-2015-AB10105140-42161,2015-06-07,First Class,1,137.0,High,2015,6,7
CA-2015-AB10105140-42328,2015-11-24,Standard Class,4,83.0,High,2015,11,24
ID-2014-EM1396058-41901,2014-09-23,Standard Class,4,311.0,High,2014,9,23
MX-2013-DJ1342082-41639,2014-01-05,Standard Class,5,310.0,High,2014,1,5
ES-2015-CD1192045-42367,2015-12-31,Second Class,2,310.0,High,2015,12,31
MX-2014-BO1142582-41958,2014-11-19,Standard Class,4,309.0,High,2014,11,19
CA-2012-AB10105140-41262,2012-12-22,First Class,3,63.0,High,2012,12,22
CA-2015-AB10105140-42143,2015-05-21,First Class,2,48.0,High,2015,5,21
ID-2015-KM16720102-42255,2015-09-11,First Class,3,309.0,High,2015,9,11
ES-2014-SV2078545-41807,2014-06-19,First Class,2,309.0,High,2014,6,19
MX-2012-BG1169582-41250,2012-12-07,Same Day,0,308.0,High,2012,12,7
IN-2015-CS121307-42266,2015-09-21,Second Class,2,307.0,High,2015,9,21
US-2014-AB10105140-41908,2014-10-01,Standard Class,5,22.0,High,2014,10,1
IZ-2015-BD163561-42045,2015-02-14,Standard Class,4,307.0,High,2015,2,14
ES-2015-RF19345120-42043,2015-02-11,First Class,3,307.0,High,2015,2,11
ID-2014-JE1616559-41856,2014-08-07,First Class,2,307.0,High,2014,8,7
IR-2015-MG768060-42109,2015-04-18,First Class,3,305.0,High,2015,4,18
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,18.0,High,2013,11,12
IN-2015-CC1247558-42129,2015-05-07,Second Class,2,305.0,High,2015,5,7
ES-2014-LT1676564-41947,2014-11-06,Second Class,2,305.0,High,2014,11,6
ES-2015-FH14365120-42165,2015-06-12,First Class,2,305.0,High,2015,6,12
ES-2013-BF1097545-41517,2013-09-02,Second Class,2,305.0,High,2013,9,2
IN-2014-CJ1201027-41810,2014-06-22,Second Class,2,304.0,High,2014,6,22
HU-2015-SH997557-42239,2015-08-28,Standard Class,5,304.0,High,2015,8,28
US-2013-SL2015582-41422,2013-05-29,First Class,1,304.0,High,2013,5,29
LI-2015-NC834073-42143,2015-05-21,Second Class,2,304.0,High,2015,5,21
SF-2014-JB5400117-41758,2014-04-30,First Class,1,304.0,High,2014,4,30
IN-2014-VG2180527-41996,2014-12-25,First Class,2,304.0,High,2014,12,25
MX-2015-TB2125031-42289,2015-10-15,First Class,3,303.0,High,2015,10,15
MX-2015-PS1897028-42109,2015-04-17,First Class,2,303.0,High,2015,4,17
ES-2015-BB1154548-42336,2015-12-03,Standard Class,5,303.0,High,2015,12,3
GG-2013-SG1047047-41405,2013-05-13,Second Class,2,303.0,High,2013,5,13
IN-2014-SP20920130-41808,2014-06-24,Standard Class,6,302.0,High,2014,6,24
IN-2013-NZ1856558-41398,2013-05-06,Second Class,2,302.0,High,2013,5,6
IN-2012-Dp1324027-41223,2012-11-14,Standard Class,4,302.0,High,2012,11,14
ES-2015-GZ1447064-42362,2015-12-24,Same Day,0,302.0,High,2015,12,24
MX-2015-AH1007582-42139,2015-05-19,Standard Class,4,302.0,High,2015,5,19
PL-2015-CB2025103-42347,2015-12-12,First Class,3,302.0,High,2015,12,12
IN-2012-SC200507-41249,2012-12-10,Standard Class,4,302.0,High,2012,12,10
IT-2014-AM10705125-41892,2014-09-15,Second Class,5,301.0,High,2014,9,15
AL-2012-SC102302-40970,2012-03-04,Second Class,2,301.0,High,2012,3,4
ID-2013-JS1559559-41275,2013-01-05,Standard Class,4,301.0,High,2013,1,5
ID-2013-BS1138059-41577,2013-11-03,Standard Class,4,300.0,High,2013,11,3
IN-2014-TC21295130-41962,2014-11-19,Same Day,0,300.0,High,2014,11,19
RS-2014-JL5130108-41866,2014-08-17,Second Class,2,299.0,High,2014,8,17
IN-2014-Dp1324066-41798,2014-06-08,Same Day,0,299.0,High,2014,6,8
IN-2015-NF1838511-42279,2015-10-06,Standard Class,4,298.0,High,2015,10,6
ES-2015-AS10090139-42062,2015-03-03,Standard Class,4,298.0,High,2015,3,3
IN-2014-EL137357-41943,2014-11-04,Standard Class,4,298.0,High,2014,11,4
IN-2014-FH1427559-41991,2014-12-25,Standard Class,7,298.0,High,2014,12,25
IN-2015-LT1676558-42133,2015-05-15,Standard Class,6,297.0,High,2015,5,15
IN-2015-BN1147027-42189,2015-07-08,Standard Class,4,297.0,High,2015,7,8
ES-2013-BP11230120-41411,2013-05-21,Standard Class,4,296.0,High,2013,5,21
IN-2012-DM1352558-41123,2012-08-05,Second Class,3,296.0,High,2012,8,5
CA-2015-AB10105140-42267,2015-09-26,Standard Class,6,16.0,Medium,2015,9,26
CD-2014-SM1032025-41684,2014-02-16,Second Class,2,296.0,High,2014,2,16
IN-2013-PM191357-41417,2013-05-23,Same Day,0,296.0,High,2013,5,23
MW-2015-TS1143085-42220,2015-08-09,Second Class,5,295.0,High,2015,8,9
MX-2014-TS2134018-41956,2014-11-18,Standard Class,5,294.0,High,2014,11,18
IN-2015-AM107057-42047,2015-02-14,Second Class,2,294.0,High,2015,2,14
MX-2015-LS1724582-42319,2015-11-14,First Class,3,294.0,High,2015,11,14
IN-2014-DR129407-41728,2014-04-01,First Class,2,294.0,High,2014,4,1
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,14.0,Medium,2013,11,12
CA-2015-AB10105140-42267,2015-09-26,Standard Class,6,12.0,Medium,2015,9,26
IN-2014-CM1181597-41870,2014-08-21,Second Class,2,293.0,High,2014,8,21
ES-2015-FG1426045-42153,2015-05-31,Second Class,2,293.0,High,2015,5,31
IR-2013-KN670560-41508,2013-08-29,Standard Class,7,293.0,High,2013,8,29
WA-2015-TB1152089-42190,2015-07-05,Same Day,0,293.0,High,2015,7,5
IT-2013-GM1444091-41347,2013-03-17,First Class,3,291.0,High,2013,3,17
CA-2015-AB10523-42139,2015-05-15,Same Day,0,5.0,Medium,2015,5,15
MX-2015-JB1540051-42263,2015-09-18,First Class,2,291.0,High,2015,9,18
IN-2015-JS1603097-42223,2015-08-12,Standard Class,5,291.0,High,2015,8,12
IN-2014-AM10705102-41891,2014-09-09,Same Day,0,290.0,High,2014,9,9
MX-2015-SF2020039-42255,2015-09-11,First Class,3,290.0,High,2015,9,11
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,5.0,Medium,2013,11,12
MX-2013-JF1529531-41564,2013-10-21,Standard Class,4,289.0,High,2013,10,21
ID-2015-KH16510102-42052,2015-02-18,First Class,1,289.0,High,2015,2,18
IN-2013-DL1333058-41328,2013-02-28,Standard Class,5,289.0,High,2013,2,28
IN-2013-KN163907-41611,2013-12-10,Standard Class,7,288.0,High,2013,12,10
IN-2013-SV2093527-41620,2013-12-14,First Class,2,288.0,High,2013,12,14
IN-2015-MD178607-42171,2015-06-21,Standard Class,5,288.0,High,2015,6,21
ES-2013-LS1720045-41628,2013-12-22,First Class,2,288.0,High,2013,12,22
MX-2015-JM1586582-42137,2015-05-17,Standard Class,4,288.0,High,2015,5,17
CA-2015-AB10105140-42220,2015-08-08,Standard Class,4,5.0,Medium,2015,8,8
IN-2015-CM124457-42315,2015-11-11,Standard Class,4,287.0,High,2015,11,11
IT-2014-SS20140104-41800,2014-06-14,Standard Class,4,286.0,High,2014,6,14
IN-2013-BW1111058-41404,2013-05-12,First Class,2,286.0,High,2013,5,12
IN-2014-JE1561058-41895,2014-09-13,Same Day,0,286.0,High,2014,9,13
IN-2014-GH1442527-41845,2014-07-28,First Class,3,286.0,High,2014,7,28
IN-2015-JK1609058-42288,2015-10-14,Second Class,3,286.0,High,2015,10,14
MX-2012-SM2032036-41234,2012-11-24,First Class,3,286.0,High,2012,11,24
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,4.0,Medium,2013,11,12
US-2015-GR1456082-42302,2015-10-25,Same Day,0,286.0,High,2015,10,25
CA-2014-AB10105140-41672,2014-02-07,Standard Class,5,4.0,Medium,2014,2,7
MA-2014-DH367577-41926,2014-10-15,First Class,1,286.0,High,2014,10,15
RS-2012-MM8280108-40953,2012-02-16,Second Class,2,286.0,High,2012,2,16
IN-2015-SW2027558-42125,2015-05-01,Same Day,0,286.0,High,2015,5,1
IR-2012-PM913560-40978,2012-03-12,Second Class,2,285.0,High,2012,3,12
IN-2013-GH144257-41489,2013-08-08,Standard Class,5,285.0,High,2013,8,8
ID-2013-JM1586597-41628,2013-12-23,First Class,3,285.0,High,2013,12,23
ES-2013-CM1211564-41489,2013-08-07,Standard Class,4,285.0,High,2013,8,7
IN-2013-SC2084527-41445,2013-06-22,First Class,2,284.0,High,2013,6,22
MO-2014-GP474086-41678,2014-02-09,First Class,1,284.0,High,2014,2,9
ES-2012-AF1087014-41179,2012-10-02,Standard Class,5,284.0,High,2012,10,2
IT-2013-TS2150545-41448,2013-06-26,Second Class,3,284.0,High,2013,6,26
MX-2014-CR1273028-41993,2014-12-22,First Class,2,283.0,High,2014,12,22
MX-2013-FH1436582-41558,2013-10-14,First Class,3,283.0,High,2013,10,14
ID-2012-BM115757-41149,2012-09-04,Standard Class,7,283.0,High,2012,9,4
ES-2015-AH100308-42203,2015-07-18,Same Day,0,283.0,High,2015,7,18
IN-2012-AG1049527-41248,2012-12-12,Standard Class,7,283.0,High,2012,12,12
ES-2015-BN11470139-42110,2015-04-16,Same Day,0,282.0,High,2015,4,16
CA-2015-AB10105140-42267,2015-09-26,Standard Class,6,3.0,Low,2015,9,26
AU-2012-AG6758-41153,2012-09-01,Same Day,0,282.0,High,2012,9,1
ES-2014-SW2075545-41852,2014-08-02,First Class,1,281.0,High,2014,8,2
MX-2015-CS1246093-42259,2015-09-14,First Class,2,281.0,High,2015,9,14
ES-2015-SK1999045-42222,2015-08-07,First Class,1,280.0,High,2015,8,7
IN-2015-MP18175144-42328,2015-11-23,First Class,3,280.0,High,2015,11,23
MX-2013-AG1090082-41398,2013-05-09,Standard Class,5,279.0,High,2013,5,9
MO-2013-AJ96086-41513,2013-08-31,Standard Class,4,279.0,High,2013,8,31
UP-2014-MC7275137-41997,2014-12-29,Second Class,5,278.0,High,2014,12,29
IT-2014-JF15295120-41668,2014-01-31,Second Class,2,278.0,High,2014,1,31
CA-2015-AB10523-42139,2015-05-15,Same Day,0,2.0,Low,2015,5,15
SA-2012-MM7260110-41269,2012-12-28,Second Class,2,278.0,High,2012,12,28
IN-2013-EJ13720113-41608,2013-12-04,Second Class,4,278.0,High,2013,12,4
MX-2014-MS1736539-41780,2014-05-23,Second Class,2,277.0,High,2014,5,23
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,2.0,Low,2013,11,12
ES-2015-DH13675139-42182,2015-06-28,First Class,1,277.0,High,2015,6,28
CA-2015-AB10105140-42267,2015-09-26,Standard Class,6,1.0,Low,2015,9,26
MX-2014-HE1480018-41845,2014-07-28,First Class,3,276.0,High,2014,7,28
CA-2015-AB10105140-42328,2015-11-24,Standard Class,4,1.0,Low,2015,11,24
IN-2012-SB2017027-41208,2012-10-28,Second Class,2,276.0,High,2012,10,28
CA-2013-AB10105140-41585,2013-11-12,Standard Class,5,1.0,Low,2013,11,12
IN-2013-VT2170092-41634,2013-12-27,First Class,1,275.0,High,2013,12,27
CA-2012-AB10105140-41262,2012-12-22,First Class,3,1.0,Low,2012,12,22
IN-2013-BC1112592-41401,2013-05-10,First Class,3,275.0,High,2013,5,10
IN-2012-NF1859527-40916,2012-01-12,Second Class,4,275.0,High,2012,1,12
CA-2014-AH10120140-41992,2014-12-22,First Class,3,55.0,High,2014,12,22
CA-2015-AH10120140-42103,2015-04-13,Standard Class,4,34.0,High,2015,4,13
IT-2012-RB19330120-41077,2012-06-19,Second Class,2,274.0,High,2012,6,19
ES-2013-CS11950124-41283,2013-01-10,First Class,1,274.0,High,2013,1,10
ES-2015-BW11110120-42046,2015-02-15,Standard Class,4,273.0,High,2015,2,15
CA-2012-AH10120140-41107,2012-07-17,Same Day,0,31.0,High,2012,7,17
IN-2013-LW1682558-41376,2013-04-14,Second Class,2,273.0,High,2013,4,14
ES-2015-RD19585120-42007,2015-01-04,Same Day,1,273.0,High,2015,1,4
CA-2015-AH10120140-42103,2015-04-13,Standard Class,4,25.0,High,2015,4,13
IN-2015-BT1168066-42351,2015-12-19,Standard Class,6,271.0,High,2015,12,19
CA-2015-AH10120140-42188,2015-07-06,First Class,3,17.0,High,2015,7,6
CA-2015-AH10120140-42234,2015-08-24,Standard Class,6,13.0,Medium,2015,8,24
IT-2015-TB2117564-42284,2015-10-08,First Class,1,271.0,High,2015,10,8
UP-2014-MD7860137-41810,2014-06-24,Standard Class,4,270.0,High,2014,6,24
IN-2015-JH1618059-42196,2015-07-14,First Class,3,270.0,High,2015,7,14
ES-2015-CC1214548-42118,2015-04-27,Second Class,3,270.0,High,2015,4,27
MX-2012-XP2186539-41032,2012-05-07,Standard Class,4,269.0,High,2012,5,7
IN-2012-TS2137058-41187,2012-10-09,Standard Class,4,269.0,High,2012,10,9
MX-2015-ML1741031-42320,2015-11-16,Standard Class,4,269.0,High,2015,11,16
MX-2015-MY1829593-42355,2015-12-19,First Class,2,269.0,High,2015,12,19
CA-2015-AH10120140-42234,2015-08-24,Standard Class,6,10.0,Medium,2015,8,24
ES-2014-BS1166545-41734,2014-04-08,First Class,3,268.0,High,2014,4,8
IN-2015-NL1831092-42266,2015-09-19,Same Day,0,268.0,High,2015,9,19
CA-2014-AH10120140-41992,2014-12-22,First Class,3,7.0,Medium,2014,12,22
IT-2015-CA1196548-42195,2015-07-14,Second Class,4,268.0,High,2015,7,14
IN-2015-QJ1925527-42283,2015-10-12,Standard Class,6,267.0,High,2015,10,12
MX-2014-RE1945036-41791,2014-06-07,Standard Class,6,267.0,High,2014,6,7
SF-2013-CP2085117-41506,2013-08-22,First Class,2,267.0,High,2013,8,22
RS-2012-JK5730108-41150,2012-08-29,Same Day,0,266.0,High,2012,8,29
ES-2013-HZ1495045-41612,2013-12-05,First Class,1,266.0,High,2013,12,5
ID-2015-AR105707-42290,2015-10-18,Standard Class,5,266.0,High,2015,10,18
IT-2014-EH14005120-41992,2014-12-21,Second Class,2,265.0,High,2014,12,21
IN-2013-JR1570058-41441,2013-06-22,Standard Class,6,265.0,High,2013,6,22
IN-2014-PL1892588-41871,2014-08-20,Same Day,0,265.0,High,2014,8,20
MX-2013-TC2114582-41446,2013-06-25,Standard Class,4,264.0,High,2013,6,25
MX-2013-DG1330082-41417,2013-05-25,First Class,2,264.0,High,2013,5,25
ES-2014-LW1699045-41759,2014-05-03,First Class,3,263.0,High,2014,5,3
ES-2013-Dl1360045-41440,2013-06-15,Same Day,0,263.0,High,2013,6,15
CA-2014-AH10120140-41992,2014-12-22,First Class,3,4.0,Medium,2014,12,22
ES-2014-SC2009545-41991,2014-12-22,Standard Class,4,263.0,High,2014,12,22
ID-2015-EB1393059-42206,2015-07-25,Standard Class,4,263.0,High,2015,7,25
MO-2014-GP474086-41678,2014-02-09,First Class,1,262.0,High,2014,2,9
IN-2012-SB2017027-41208,2012-10-28,Second Class,2,262.0,High,2012,10,28
CA-2014-AH10120140-41992,2014-12-22,First Class,3,3.0,Low,2014,12,22
MX-2014-SM2000518-41696,2014-03-01,First Class,3,262.0,High,2014,3,1
IT-2012-JR1567048-41238,2012-11-29,Standard Class,4,262.0,High,2012,11,29
IN-2013-CM1216027-41506,2013-08-24,Standard Class,4,261.0,High,2013,8,24
IN-2013-DL129257-41418,2013-05-28,Standard Class,4,261.0,High,2013,5,28
MX-2012-FM1429065-41216,2012-11-07,Standard Class,4,261.0,High,2012,11,7
IN-2012-DP1316558-41173,2012-09-26,Second Class,5,261.0,High,2012,9,26
IN-2014-CK1259592-41929,2014-10-19,Second Class,2,260.0,High,2014,10,19
CA-2014-AH10120140-41992,2014-12-22,First Class,3,2.0,Low,2014,12,22
IN-2014-GM1444027-41795,2014-06-09,Standard Class,4,260.0,High,2014,6,9
ES-2014-CM1183045-41773,2014-05-16,Second Class,2,259.0,High,2014,5,16
CA-2014-AH10120140-41992,2014-12-22,First Class,3,2.0,Low,2014,12,22
CA-2015-AH10120140-42188,2015-07-06,First Class,3,1.0,Low,2015,7,6
IN-2014-MM1726027-41933,2014-10-24,Second Class,3,259.0,High,2014,10,24
ES-2015-ME17320139-42227,2015-08-14,First Class,3,259.0,High,2015,8,14
MX-2014-CS1249082-41763,2014-05-08,Standard Class,4,259.0,High,2014,5,8
IT-2014-GH14410120-41835,2014-07-15,Same Day,0,259.0,High,2014,7,15
CA-2014-AH10120140-41992,2014-12-22,First Class,3,1.0,Low,2014,12,22
MX-2015-MC1763536-42340,2015-12-06,Second Class,4,258.0,High,2015,12,6
MX-2015-VT2170018-42012,2015-01-13,Standard Class,5,258.0,High,2015,1,13
CA-2014-AH10120140-41821,2014-07-04,Second Class,3,1.0,Low,2014,7,4
IN-2015-SJ2021527-42182,2015-06-27,Same Day,0,258.0,High,2015,6,27
IN-2012-CD1192027-40979,2012-03-16,Standard Class,5,257.0,High,2012,3,16
ID-2014-TA21385102-41654,2014-01-21,Standard Class,6,257.0,High,2014,1,21
IN-2013-DP131057-41514,2013-09-02,Second Class,5,257.0,High,2013,9,2
ES-2012-DJ88887148-41231,2012-11-20,Second Class,2,257.0,High,2012,11,20
QA-2015-LM7065105-42362,2015-12-28,Standard Class,4,256.0,High,2015,12,28
ES-2013-AR1051064-41441,2013-06-20,Standard Class,4,256.0,High,2013,6,20
IN-2014-JH1591066-41831,2014-07-15,Standard Class,4,256.0,High,2014,7,15
